,Date,AwayTeam,HomeTeam,AwayFirst,AwaySecond,AwayThird,AwayFourth,AwayFinal,AwayML,HomeFirst,HomeSecond,HomeThird,HomeFourth,HomeFinal,HomeML,Spread,Favorite,TotalPoints,day,month,year
259,2012-12-05,Chicago,Cleveland,27.0,18.0,27.0,23.0,95.0,-155.0,11.0,24.0,28.0,22.0,85.0,135.0,3.0,Away,182.5,5,12,2012.0
260,2012-12-05,Milwaukee,SanAntonio,32.0,26.0,18.0,23.0,99.0,350.0,29.0,23.0,24.0,34.0,110.0,-450.0,8.5,Home,202.5,5,12,2012.0
261,2012-12-05,Orlando,Utah,15.0,19.0,23.0,24.0,81.0,325.0,24.0,21.0,23.0,19.0,87.0,-400.0,8.0,Home,196.5,5,12,2012.0
262,2012-12-05,Toronto,Sacramento,29.0,18.0,29.0,24.0,100.0,120.0,29.0,26.0,23.0,29.0,107.0,-140.0,2.5,Home,198.0,5,12,2012.0
263,2012-12-05,Dallas,LAClippers,18.0,24.0,26.0,22.0,90.0,325.0,29.0,31.0,23.0,29.0,112.0,-400.0,8.5,Home,200.5,5,12,2012.0
264,2012-12-06,NewYork,Miami,23.0,30.0,37.0,22.0,112.0,455.0,26.0,27.0,27.0,12.0,92.0,-580.0,9.5,Home,199.0,6,12,2012.0
265,2012-12-06,Dallas,Phoenix,23.0,17.0,29.0,28.0,97.0,165.0,23.0,21.0,18.0,32.0,94.0,-185.0,4.0,Home,204.5,6,12,2012.0
266,2012-12-07,Denver,Indiana,22.0,29.0,18.0,23.0,92.0,110.0,28.0,22.0,18.0,21.0,89.0,-130.0,1.5,Home,195.0,7,12,2012.0
267,2012-12-07,Boston,Philadelphia,28.0,22.0,20.0,19.0,94.0,-130.0,28.0,18.0,26.0,17.0,95.0,110.0,2.0,Away,188.0,7,12,2012.0
268,2012-12-07,Washington,Atlanta,19.0,22.0,30.0,24.0,95.0,400.0,31.0,23.0,26.0,24.0,104.0,-500.0,9.0,Home,191.5,7,12,2012.0
269,2012-12-07,Chicago,Detroit,26.0,24.0,28.0,30.0,108.0,-150.0,30.0,25.0,19.0,30.0,104.0,130.0,3.0,Away,181.5,7,12,2012.0
270,2012-12-07,GoldenState,Brooklyn,24.0,31.0,29.0,25.0,109.0,230.0,31.0,32.0,19.0,20.0,102.0,-270.0,6.5,Home,196.0,7,12,2012.0
271,2012-12-07,Cleveland,Minnesota,16.0,21.0,20.0,16.0,73.0,390.0,25.0,19.0,22.0,25.0,91.0,-490.0,8.5,Home,191.0,7,12,2012.0
272,2012-12-07,Memphis,NewOrleans,22.0,29.0,20.0,25.0,96.0,-380.0,17.0,22.0,27.0,23.0,89.0,310.0,8.0,Away,183.0,7,12,2012.0
273,2012-12-07,Houston,SanAntonio,21.0,24.0,21.0,26.0,92.0,320.0,29.0,28.0,30.0,27.0,114.0,-400.0,8.5,Home,212.5,7,12,2012.0
274,2012-12-07,Charlotte,Milwaukee,20.0,20.0,21.0,32.0,93.0,250.0,33.0,25.0,28.0,22.0,108.0,-300.0,7.0,Home,197.0,7,12,2012.0
275,2012-12-07,Toronto,Utah,29.0,23.0,24.0,23.0,99.0,240.0,25.0,38.0,32.0,36.0,131.0,-280.0,6.5,Home,198.0,7,12,2012.0
276,2012-12-07,LALakers,OklahomaCity,27.0,26.0,22.0,33.0,108.0,280.0,26.0,41.0,22.0,25.0,114.0,-340.0,7.5,Home,212.0,7,12,2012.0
277,2012-12-07,Orlando,Sacramento,16.0,18.0,30.0,18.0,82.0,130.0,25.0,21.0,16.0,29.0,91.0,-150.0,3.0,Home,194.0,7,12,2012.0
278,2012-12-08,Phoenix,LAClippers,31.0,26.0,26.0,16.0,99.0,475.0,28.0,35.0,22.0,32.0,117.0,-650.0,10.0,Home,200.5,8,12,2012.0
279,2012-12-08,GoldenState,Washington,28.0,22.0,21.0,30.0,101.0,-190.0,21.0,26.0,23.0,27.0,97.0,165.0,4.5,Away,197.0,8,12,2012.0
280,2012-12-08,SanAntonio,Charlotte,32.0,27.0,38.0,35.0,132.0,-550.0,23.0,21.0,23.0,35.0,102.0,425.0,9.5,Away,200.0,8,12,2012.0
281,2012-12-08,NewOrleans,Miami,32.0,15.0,25.0,18.0,90.0,1300.0,31.0,33.0,22.0,20.0,106.0,-2200.0,14.0,Home,193.0,8,12,2012.0
282,2012-12-08,Philadelphia,Boston,16.0,12.0,29.0,22.0,79.0,230.0,24.0,24.0,22.0,22.0,92.0,-270.0,6.5,Home,185.5,8,12,2012.0
283,2012-12-08,Detroit,Cleveland,25.0,24.0,27.0,28.0,104.0,-120.0,22.0,30.0,18.0,27.0,97.0,100.0,1.0,Away,187.5,8,12,2012.0
284,2012-12-08,Atlanta,Memphis,21.0,20.0,32.0,20.0,93.0,250.0,22.0,25.0,13.0,23.0,83.0,-300.0,7.5,Home,188.0,8,12,2012.0
285,2012-12-08,NewYork,Chicago,23.0,18.0,24.0,20.0,85.0,-140.0,26.0,17.0,24.0,26.0,93.0,120.0,2.5,Away,188.5,8,12,2012.0
286,2012-12-08,Dallas,Houston,39.0,24.0,21.0,32.0,116.0,220.0,24.0,42.0,23.0,20.0,109.0,-260.0,6.5,Home,208.5,8,12,2012.0
287,2012-12-08,Sacramento,Portland,30.0,13.0,34.0,22.0,99.0,230.0,18.0,23.0,24.0,15.0,80.0,-270.0,7.0,Home,197.0,8,12,2012.0
288,2012-12-09,Toronto,LAClippers,21.0,26.0,26.0,10.0,83.0,550.0,25.0,19.0,33.0,25.0,102.0,-750.0,10.0,Home,202.0,9,12,2012.0
289,2012-12-09,Milwaukee,Brooklyn,25.0,23.0,27.0,22.0,97.0,210.0,18.0,13.0,24.0,33.0,88.0,-250.0,6.0,Home,194.0,9,12,2012.0
290,2012-12-09,Indiana,OklahomaCity,22.0,34.0,18.0,19.0,93.0,475.0,25.0,32.0,27.0,20.0,104.0,-650.0,10.0,Home,196.5,9,12,2012.0
291,2012-12-09,Denver,NewYork,25.0,33.0,26.0,22.0,106.0,170.0,23.0,38.0,19.0,32.0,112.0,-200.0,4.0,Home,205.0,9,12,2012.0
292,2012-12-09,Orlando,Phoenix,20.0,33.0,18.0,27.0,98.0,145.0,23.0,25.0,22.0,20.0,90.0,-165.0,4.5,Home,198.0,9,12,2012.0
293,2012-12-09,Utah,LALakers,25.0,35.0,28.0,29.0,117.0,250.0,27.0,24.0,34.0,25.0,110.0,-300.0,7.0,Home,208.5,9,12,2012.0
294,2012-12-10,Detroit,Philadelphia,21.0,28.0,26.0,22.0,97.0,200.0,25.0,21.0,30.0,28.0,104.0,-240.0,5.5,Home,186.5,10,12,2012.0
295,2012-12-10,GoldenState,Charlotte,38.0,20.0,35.0,11.0,104.0,-190.0,23.0,17.0,34.0,22.0,96.0,160.0,4.5,Away,202.0,10,12,2012.0
296,2012-12-10,Atlanta,Miami,26.0,28.0,20.0,18.0,92.0,240.0,28.0,28.0,26.0,19.0,101.0,-280.0,6.5,Home,198.0,10,12,2012.0
297,2012-12-10,SanAntonio,Houston,23.0,41.0,27.0,29.0,134.0,-320.0,27.0,36.0,30.0,27.0,126.0,260.0,7.0,Away,211.5,10,12,2012.0
298,2012-12-10,Sacramento,Dallas,29.0,14.0,27.0,26.0,96.0,210.0,36.0,29.0,23.0,31.0,119.0,-250.0,6.0,Home,200.5,10,12,2012.0
299,2012-12-10,Toronto,Portland,19.0,21.0,19.0,15.0,74.0,125.0,18.0,26.0,20.0,28.0,92.0,-145.0,2.5,Home,193.5,10,12,2012.0
300,2012-12-11,NewYork,Brooklyn,16.0,33.0,25.0,26.0,100.0,-165.0,30.0,23.0,26.0,18.0,97.0,145.0,3.5,Away,195.5,11,12,2012.0
301,2012-12-11,LALakers,Cleveland,23.0,16.0,23.0,32.0,94.0,-290.0,29.0,25.0,14.0,32.0,100.0,245.0,6.5,Away,206.5,11,12,2012.0
302,2012-12-11,Denver,Detroit,17.0,31.0,24.0,29.0,101.0,-200.0,25.0,17.0,24.0,28.0,94.0,170.0,4.5,Away,203.5,11,12,2012.0
303,2012-12-11,Washington,NewOrleans,11.0,25.0,20.0,21.0,77.0,190.0,22.0,20.0,18.0,10.0,70.0,-230.0,5.5,Home,188.0,11,12,2012.0
304,2012-12-11,LAClippers,Chicago,21.0,26.0,22.0,25.0,94.0,-165.0,18.0,22.0,25.0,24.0,89.0,145.0,4.0,Away,189.0,11,12,2012.0
305,2012-12-12,Brooklyn,Toronto,20.0,17.0,31.0,26.0,94.0,-320.0,27.0,18.0,19.0,24.0,88.0,260.0,7.0,Away,185.0,12,12,2012.0
306,2012-12-12,Atlanta,Orlando,20.0,26.0,26.0,14.0,86.0,-225.0,15.0,19.0,26.0,20.0,80.0,185.0,5.0,Away,189.5,12,12,2012.0
307,2012-12-12,Cleveland,Indiana,29.0,29.0,12.0,11.0,81.0,305.0,25.0,27.0,28.0,16.0,96.0,-365.0,7.5,Home,189.0,12,12,2012.0
308,2012-12-12,Chicago,Philadelphia,21.0,20.0,28.0,27.0,96.0,110.0,24.0,20.0,22.0,23.0,89.0,-130.0,2.0,Home,180.5,12,12,2012.0
309,2012-12-12,LAClippers,Charlotte,23.0,26.0,29.0,22.0,100.0,-440.0,21.0,23.0,27.0,23.0,94.0,330.0,8.0,Away,200.0,12,12,2012.0
310,2012-12-12,GoldenState,Miami,29.0,24.0,24.0,20.0,97.0,310.0,28.0,24.0,22.0,21.0,95.0,-380.0,8.0,Home,206.5,12,12,2012.0
311,2012-12-12,Denver,Minnesota,29.0,21.0,20.0,35.0,105.0,150.0,21.0,30.0,26.0,31.0,108.0,-170.0,4.0,Home,199.0,12,12,2012.0
312,2012-12-12,Sacramento,Milwaukee,19.0,20.0,23.0,23.0,85.0,280.0,29.0,20.0,19.0,30.0,98.0,-340.0,8.0,Home,198.0,12,12,2012.0
313,2012-12-12,NewOrleans,OklahomaCity,19.0,25.0,18.0,26.0,88.0,1300.0,17.0,19.0,22.0,34.0,92.0,-2300.0,14.5,Home,196.0,12,12,2012.0
314,2012-12-12,Dallas,Boston,25.0,18.0,27.0,26.0,115.0,215.0,27.0,21.0,28.0,20.0,117.0,-255.0,6.0,Home,197.5,12,12,2012.0
315,2012-12-12,Washington,Houston,17.0,25.0,22.0,29.0,93.0,550.0,27.0,18.0,23.0,31.0,99.0,-750.0,10.5,Home,206.0,12,12,2012.0
316,2012-12-12,Memphis,Phoenix,27.0,19.0,17.0,17.0,80.0,-270.0,21.0,22.0,20.0,19.0,82.0,230.0,6.5,Away,195.0,12,12,2012.0
317,2012-12-12,SanAntonio,Utah,28.0,16.0,27.0,25.0,96.0,-170.0,22.0,31.0,18.0,28.0,99.0,150.0,4.0,Away,209.5,12,12,2012.0
318,2012-12-13,Charlotte,Atlanta,19.0,24.0,31.0,16.0,90.0,505.0,30.0,30.0,31.0,22.0,113.0,-665.0,10.0,Home,191.0,13,12,2012.0
319,2012-12-13,LALakers,NewYork,27.0,22.0,31.0,27.0,107.0,215.0,41.0,27.0,25.0,23.0,116.0,-255.0,5.5,Home,205.5,13,12,2012.0
320,2012-12-13,SanAntonio,Portland,21.0,24.0,24.0,21.0,90.0,-295.0,23.0,26.0,27.0,22.0,98.0,245.0,7.0,Away,200.5,13,12,2012.0
321,2012-12-14,LALakers,Washington,27.0,31.0,25.0,19.0,102.0,-270.0,25.0,30.0,14.0,27.0,96.0,230.0,6.5,Away,199.5,14,12,2012.0
322,2012-12-14,Dallas,Toronto,25.0,16.0,14.0,19.0,74.0,-220.0,24.0,30.0,15.0,26.0,95.0,180.0,5.0,Away,195.0,14,12,2012.0
323,2012-12-14,Philadelphia,Indiana,20.0,24.0,22.0,19.0,85.0,220.0,25.0,17.0,29.0,24.0,95.0,-260.0,6.0,Home,180.0,14,12,2012.0
324,2012-12-14,Milwaukee,Cleveland,25.0,27.0,20.0,18.0,90.0,-155.0,17.0,26.0,24.0,19.0,86.0,135.0,3.0,Away,196.5,14,12,2012.0
325,2012-12-14,Detroit,Brooklyn,25.0,22.0,30.0,13.0,105.0,310.0,23.0,36.0,14.0,17.0,107.0,-380.0,8.0,Home,190.0,14,12,2012.0
326,2012-12-14,Boston,Houston,19.0,26.0,25.0,19.0,89.0,120.0,27.0,16.0,32.0,26.0,101.0,-140.0,2.5,Home,207.5,14,12,2012.0
327,2012-12-14,Minnesota,NewOrleans,28.0,22.0,32.0,31.0,113.0,-175.0,23.0,27.0,23.0,29.0,102.0,155.0,4.5,Away,184.0,14,12,2012.0
328,2012-12-14,Sacramento,OklahomaCity,26.0,16.0,26.0,35.0,103.0,850.0,29.0,32.0,21.0,31.0,113.0,-1250.0,13.0,Home,202.5,14,12,2012.0
329,2012-12-14,GoldenState,Orlando,14.0,21.0,29.0,21.0,85.0,-175.0,19.0,32.0,30.0,18.0,99.0,155.0,4.0,Away,193.0,14,12,2012.0
330,2012-12-14,Utah,Phoenix,22.0,20.0,23.0,19.0,84.0,-135.0,34.0,22.0,21.0,22.0,99.0,115.0,2.5,Away,202.0,14,12,2012.0
331,2012-12-15,GoldenState,Atlanta,26.0,36.0,26.0,27.0,115.0,240.0,26.0,23.0,19.0,25.0,93.0,-290.0,6.5,Home,196.5,15,12,2012.0
332,2012-12-15,Orlando,Charlotte,29.0,27.0,25.0,26.0,107.0,100.0,21.0,27.0,29.0,21.0,98.0,-120.0,1.5,Home,192.5,15,12,2012.0
333,2012-12-15,Washington,Miami,14.0,22.0,10.0,26.0,72.0,1835.0,26.0,24.0,29.0,23.0,102.0,-3635.0,15.0,Home,196.0,15,12,2012.0
334,2012-12-15,Indiana,Detroit,26.0,16.0,21.0,25.0,88.0,-130.0,22.0,16.0,22.0,17.0,77.0,110.0,2.0,Away,183.0,15,12,2012.0
335,2012-12-15,Cleveland,NewYork,28.0,17.0,28.0,29.0,102.0,515.0,27.0,21.0,30.0,25.0,103.0,-715.0,10.5,Home,193.5,15,12,2012.0
336,2012-12-15,Dallas,Minnesota,32.0,13.0,25.0,32.0,106.0,-195.0,22.0,32.0,26.0,22.0,114.0,-195.0,5.0,Away,195.5,15,12,2012.0
337,2012-12-15,Brooklyn,Chicago,24.0,17.0,21.0,20.0,82.0,160.0,23.0,23.0,21.0,16.0,83.0,-185.0,4.5,Home,184.0,15,12,2012.0
338,2012-12-15,Boston,SanAntonio,21.0,28.0,20.0,19.0,88.0,370.0,26.0,26.0,25.0,26.0,103.0,-470.0,9.0,Home,198.5,15,12,2012.0
339,2012-12-15,LAClippers,Milwaukee,28.0,27.0,24.0,32.0,111.0,-200.0,15.0,20.0,27.0,23.0,85.0,175.0,5.0,Away,195.0,15,12,2012.0
340,2012-12-15,Memphis,Utah,19.0,25.0,28.0,27.0,99.0,120.0,21.0,33.0,10.0,22.0,86.0,-140.0,2.0,Home,188.0,15,12,2012.0
341,2012-12-16,Houston,Toronto,28.0,21.0,22.0,25.0,96.0,-175.0,26.0,23.0,28.0,26.0,103.0,155.0,4.0,Away,200.0,16,12,2012.0
342,2012-12-16,Denver,Sacramento,32.0,32.0,33.0,25.0,122.0,-185.0,23.0,23.0,21.0,30.0,97.0,165.0,4.5,Away,204.0,16,12,2012.0
343,2012-12-16,LALakers,Philadelphia,28.0,32.0,27.0,24.0,111.0,-155.0,24.0,26.0,23.0,25.0,98.0,135.0,3.5,Away,197.0,16,12,2012.0
344,2012-12-16,NewOrleans,Portland,19.0,24.0,20.0,31.0,94.0,175.0,25.0,29.0,21.0,20.0,95.0,-210.0,5.0,Home,185.5,16,12,2012.0
345,2012-12-17,Minnesota,Orlando,29.0,32.0,17.0,15.0,93.0,-175.0,27.0,22.0,25.0,28.0,102.0,155.0,4.0,Away,192.5,17,12,2012.0
346,2012-12-17,LAClippers,Detroit,21.0,21.0,21.0,25.0,88.0,-300.0,20.0,20.0,20.0,16.0,76.0,250.0,7.0,Away,192.5,17,12,2012.0
347,2012-12-17,Houston,NewYork,29.0,27.0,27.0,26.0,109.0,300.0,31.0,11.0,18.0,36.0,96.0,-360.0,7.5,Home,210.0,17,12,2012.0
348,2012-12-17,Chicago,Memphis,20.0,14.0,19.0,18.0,71.0,210.0,11.0,28.0,22.0,19.0,80.0,-250.0,6.5,Home,178.5,17,12,2012.0
349,2012-12-17,SanAntonio,OklahomaCity,26.0,22.0,16.0,29.0,93.0,190.0,30.0,23.0,29.0,25.0,107.0,-230.0,5.5,Home,208.0,17,12,2012.0
350,2012-12-17,Sacramento,Phoenix,22.0,32.0,14.0,22.0,90.0,250.0,16.0,27.0,31.0,27.0,101.0,-300.0,7.0,Home,197.0,17,12,2012.0
351,2012-12-18,Atlanta,Washington,28.0,24.0,20.0,18.0,100.0,-310.0,22.0,24.0,23.0,21.0,95.0,260.0,7.0,Away,187.0,18,12,2012.0
352,2012-12-18,Toronto,Cleveland,22.0,27.0,29.0,35.0,113.0,170.0,29.0,24.0,23.0,23.0,99.0,-195.0,5.0,Home,189.0,18,12,2012.0
353,2012-12-18,Utah,Brooklyn,20.0,24.0,26.0,22.0,92.0,170.0,24.0,33.0,17.0,16.0,90.0,-195.0,4.5,Home,193.5,18,12,2012.0
354,2012-12-18,Minnesota,Miami,27.0,22.0,23.0,20.0,92.0,375.0,21.0,31.0,28.0,23.0,103.0,-475.0,8.0,Home,200.0,18,12,2012.0
355,2012-12-18,Boston,Chicago,23.0,25.0,22.0,19.0,89.0,105.0,28.0,27.0,24.0,21.0,100.0,-125.0,1.5,Home,180.5,18,12,2012.0
356,2012-12-18,Indiana,Milwaukee,25.0,23.0,18.0,27.0,93.0,115.0,21.0,24.0,27.0,26.0,98.0,-135.0,2.5,Home,185.0,18,12,2012.0
357,2012-12-18,Philadelphia,Dallas,23.0,29.0,22.0,26.0,100.0,235.0,28.0,29.0,19.0,31.0,107.0,-275.0,6.5,Home,193.5,18,12,2012.0
358,2012-12-18,SanAntonio,Denver,28.0,20.0,27.0,31.0,106.0,120.0,26.0,29.0,35.0,22.0,112.0,-140.0,2.0,Home,210.0,18,12,2012.0
359,2012-12-18,NewOrleans,GoldenState,21.0,29.0,22.0,24.0,96.0,300.0,31.0,28.0,23.0,21.0,103.0,-360.0,7.5,Home,193.0,18,12,2012.0
